timestamp,station_id,city,pm10,pm25,no2,o3,temperature,humidity,wind_speed,wind_direction,precipitation,aqi
2026-07-04 15:00:00,station_bangalore_01,Bangalore,8.8,5.0,5.1,62.0,27.2,53,25.9,W,0.0,8.333333333333334
2026-07-04 16:00:00,station_bangalore_01,Bangalore,8.4,4.8,7.4,57.0,27.0,54,27.9,W,0.0,8.0
2026-07-04 17:00:00,station_bangalore_01,Bangalore,15.7,8.2,8.1,61.0,26.0,58,23.6,W,0.1,13.666666666666664
2026-07-04 18:00:00,station_bangalore_01,Bangalore,14.6,8.6,9.3,55.0,24.6,65,22.3,W,0.0,14.333333333333334
2026-07-04 19:00:00,station_bangalore_01,Bangalore,14.8,9.2,10.9,48.0,23.6,71,20.4,W,0.0,15.333333333333332
2026-07-04 20:00:00,station_bangalore_01,Bangalore,12.2,8.0,11.7,42.0,22.9,76,20.0,W,0.0,13.333333333333334
2026-07-04 21:00:00,station_bangalore_01,Bangalore,7.1,5.2,11.2,40.0,22.5,80,18.7,W,0.0,8.666666666666666
2026-07-04 22:00:00,station_bangalore_01,Bangalore,4.7,3.8,10.0,40.0,21.9,84,19.7,W,0.0,6.333333333333333
2026-07-04 23:00:00,station_bangalore_01,Bangalore,4.0,3.1,8.6,40.0,21.7,86,18.3,W,0.0,5.166666666666667
2026-07-05 00:00:00,station_bangalore_01,Bangalore,3.5,2.5,7.1,40.0,21.6,87,17.5,W,0.0,4.166666666666667
2026-07-05 01:00:00,station_bangalore_01,Bangalore,2.7,2.0,5.5,41.0,21.4,89,18.4,W,0.1,3.3333333333333335
2026-07-05 02:00:00,station_bangalore_01,Bangalore,3.7,2.2,4.3,42.0,21.3,89,20.0,SW,0.1,3.666666666666667
2026-07-05 03:00:00,station_bangalore_01,Bangalore,3.5,2.1,3.8,42.0,21.1,88,19.3,SW,0.0,3.5
2026-07-05 04:00:00,station_bangalore_01,Bangalore,2.5,1.7,3.6,42.0,21.1,87,18.9,SW,0.0,2.8333333333333335
2026-07-05 05:00:00,station_bangalore_01,Bangalore,5.0,3.0,3.7,42.0,21.6,87,18.8,SW,0.0,5.0
2026-07-05 06:00:00,station_bangalore_01,Bangalore,5.1,3.0,4.9,40.0,21.6,87,18.2,SW,0.0,5.0
2026-07-05 07:00:00,station_bangalore_01,Bangalore,6.7,3.8,6.5,38.0,22.0,87,15.9,SW,0.1,6.333333333333333
2026-07-05 08:00:00,station_bangalore_01,Bangalore,7.5,4.8,7.2,39.0,22.6,83,20.4,SW,0.0,8.0
2026-07-05 09:00:00,station_bangalore_01,Bangalore,6.2,4.1,6.0,45.0,24.6,69,24.3,W,0.1,6.833333333333332
2026-07-05 10:00:00,station_bangalore_01,Bangalore,6.6,4.1,3.9,53.0,26.2,60,27.2,W,0.0,6.833333333333332
2026-07-05 11:00:00,station_bangalore_01,Bangalore,8.7,4.8,2.3,61.0,26.7,55,27.2,W,0.1,8.0
2026-07-05 12:00:00,station_bangalore_01,Bangalore,12.3,6.2,1.8,67.0,27.8,50,28.7,W,0.3,10.333333333333334
2026-07-05 13:00:00,station_bangalore_01,Bangalore,15.6,7.9,1.8,71.0,27.8,52,29.6,W,0.3,13.166666666666666
2026-07-05 14:00:00,station_bangalore_01,Bangalore,17.3,8.8,2.1,73.0,28.6,47,29.9,W,0.1,14.666666666666668
2026-07-05 15:00:00,station_bangalore_01,Bangalore,18.9,9.7,2.8,71.0,28.6,46,28.0,W,0.0,16.166666666666664
2026-07-05 16:00:00,station_bangalore_01,Bangalore,18.5,10.0,3.9,68.0,27.9,46,27.4,W,0.0,16.666666666666668
2026-07-05 17:00:00,station_bangalore_01,Bangalore,20.3,11.2,4.2,67.0,26.3,50,23.4,W,0.0,18.666666666666668
2026-07-05 18:00:00,station_bangalore_01,Bangalore,20.4,12.0,5.4,62.0,25.3,55,23.7,W,0.0,20.0
2026-07-05 19:00:00,station_bangalore_01,Bangalore,19.7,12.3,6.9,54.0,23.8,63,22.9,W,0.0,20.5
2026-07-05 20:00:00,station_bangalore_01,Bangalore,18.0,11.6,7.9,48.0,22.8,69,20.7,W,0.0,19.333333333333332
2026-07-05 21:00:00,station_bangalore_01,Bangalore,16.5,10.6,7.8,45.0,22.1,73,19.4,SW,0.0,17.666666666666668
2026-07-05 22:00:00,station_bangalore_01,Bangalore,13.6,8.8,7.2,44.0,21.5,77,18.6,SW,0.0,14.666666666666668
2026-07-05 23:00:00,station_bangalore_01,Bangalore,12.5,7.9,6.4,43.0,21.5,77,19.6,SW,0.0,13.166666666666666
2026-07-06 00:00:00,station_bangalore_01,Bangalore,10.6,6.6,5.6,43.0,21.1,79,19.4,SW,0.0,11.0
2026-07-06 01:00:00,station_bangalore_01,Bangalore,8.5,5.3,4.6,44.0,20.9,82,19.0,SW,0.0,8.833333333333334
2026-07-06 02:00:00,station_bangalore_01,Bangalore,6.0,3.8,3.9,45.0,20.9,82,19.2,SW,0.0,6.333333333333333
2026-07-06 03:00:00,station_bangalore_01,Bangalore,4.2,2.7,3.5,46.0,20.9,83,19.8,SW,0.0,4.5
2026-07-06 04:00:00,station_bangalore_01,Bangalore,3.4,2.2,3.2,46.0,20.7,85,19.0,SW,0.0,3.666666666666667
2026-07-06 05:00:00,station_bangalore_01,Bangalore,5.1,2.9,3.3,49.0,21.3,85,19.0,SW,0.0,4.833333333333333
2026-07-06 06:00:00,station_bangalore_01,Bangalore,5.1,3.0,4.7,47.0,21.3,85,18.5,SW,0.0,5.0
2026-07-06 07:00:00,station_bangalore_01,Bangalore,5.5,3.7,6.5,46.0,21.9,81,21.2,SW,0.0,6.166666666666667
2026-07-06 08:00:00,station_bangalore_01,Bangalore,5.7,3.9,7.4,47.0,23.7,71,25.0,SW,0.0,6.5
2026-07-06 09:00:00,station_bangalore_01,Bangalore,5.1,3.5,6.3,54.0,25.2,64,25.8,SW,0.1,5.833333333333333
2026-07-06 10:00:00,station_bangalore_01,Bangalore,5.7,3.5,4.2,64.0,26.1,61,26.8,SW,0.1,5.833333333333333
2026-07-06 11:00:00,station_bangalore_01,Bangalore,8.9,4.8,2.6,72.0,27.5,54,28.3,SW,0.1,8.0
2026-07-06 12:00:00,station_bangalore_01,Bangalore,9.6,5.2,2.1,75.0,28.5,50,28.0,SW,0.1,8.666666666666666
2026-07-06 13:00:00,station_bangalore_01,Bangalore,12.0,5.5,2.1,76.0,28.8,48,28.7,SW,0.3,9.166666666666666
2026-07-06 14:00:00,station_bangalore_01,Bangalore,14.1,6.0,2.5,75.0,29.1,49,27.6,W,0.0,10.0
2026-07-06 15:00:00,station_bangalore_01,Bangalore,9.3,4.8,3.3,72.0,28.7,49,29.7,W,0.2,8.0
2026-07-06 16:00:00,station_bangalore_01,Bangalore,7.3,4.3,4.6,67.0,28.1,51,27.2,W,0.1,7.166666666666667
2026-07-06 17:00:00,station_bangalore_01,Bangalore,10.2,7.6,6.3,67.0,27.6,52,24.0,W,0.1,12.666666666666666
2026-07-06 18:00:00,station_bangalore_01,Bangalore,12.3,8.7,8.1,61.0,25.9,60,22.1,W,0.0,14.499999999999998
2026-07-06 19:00:00,station_bangalore_01,Bangalore,10.2,7.7,10.5,52.0,24.6,66,19.1,SW,0.0,12.833333333333334
2026-07-06 20:00:00,station_bangalore_01,Bangalore,10.0,7.2,11.9,46.0,23.6,73,19.0,SW,0.0,12.0
2026-07-06 21:00:00,station_bangalore_01,Bangalore,8.6,6.0,11.2,44.0,22.8,79,18.8,SW,0.0,10.0
2026-07-06 22:00:00,station_bangalore_01,Bangalore,6.7,4.8,9.5,45.0,22.2,83,18.2,SW,0.0,8.0
2026-07-06 23:00:00,station_bangalore_01,Bangalore,7.5,4.7,7.8,46.0,22.1,85,17.7,SW,0.0,7.833333333333333
2026-07-07 00:00:00,station_bangalore_01,Bangalore,8.0,4.6,6.4,47.0,21.8,87,18.0,SW,0.0,7.666666666666666
2026-07-07 01:00:00,station_bangalore_01,Bangalore,6.8,3.9,5.0,49.0,21.6,89,19.6,SW,0.1,6.5
2026-07-07 02:00:00,station_bangalore_01,Bangalore,5.2,3.1,4.0,50.0,21.4,89,19.2,SW,0.1,5.166666666666667
2026-07-07 03:00:00,station_bangalore_01,Bangalore,4.6,2.8,3.4,51.0,21.2,88,19.1,SW,0.0,4.666666666666667
2026-07-07 04:00:00,station_bangalore_01,Bangalore,5.3,3.0,3.3,52.0,21.1,88,19.1,SW,0.0,5.0
2026-07-07 05:00:00,station_bangalore_01,Bangalore,7.7,4.2,3.6,52.0,21.7,87,19.6,SW,0.0,7.0
2026-07-07 06:00:00,station_bangalore_01,Bangalore,6.7,3.9,5.0,50.0,21.8,86,20.4,SW,0.0,6.5
2026-07-07 07:00:00,station_bangalore_01,Bangalore,5.8,4.1,6.8,48.0,22.7,81,20.9,SW,0.0,6.833333333333332
2026-07-07 08:00:00,station_bangalore_01,Bangalore,4.8,3.6,7.6,49.0,24.1,73,25.5,SW,0.1,6.0
2026-07-07 09:00:00,station_bangalore_01,Bangalore,4.7,3.5,6.4,55.0,24.6,69,27.0,W,0.1,5.833333333333333
2026-07-07 10:00:00,station_bangalore_01,Bangalore,5.3,3.5,4.3,63.0,25.6,66,26.2,SW,0.0,5.833333333333333
2026-07-07 11:00:00,station_bangalore_01,Bangalore,7.5,4.4,2.7,70.0,26.0,64,25.9,SW,0.1,7.333333333333334
2026-07-07 12:00:00,station_bangalore_01,Bangalore,7.9,4.5,2.2,73.0,27.4,57,27.4,SW,0.1,7.5
2026-07-07 13:00:00,station_bangalore_01,Bangalore,8.0,4.2,2.2,75.0,28.3,53,26.9,W,0.1,7.0
2026-07-07 14:00:00,station_bangalore_01,Bangalore,9.9,4.9,2.6,75.0,28.6,49,27.8,W,0.1,8.166666666666668
2026-07-07 15:00:00,station_bangalore_01,Bangalore,9.8,5.0,3.5,73.0,27.8,53,28.1,W,0.1,8.333333333333334
2026-07-07 16:00:00,station_bangalore_01,Bangalore,12.5,6.5,4.8,70.0,27.2,53,28.8,W,0.0,10.833333333333334
2026-07-07 17:00:00,station_bangalore_01,Bangalore,22.8,11.1,6.4,63.0,26.9,56,25.7,W,0.0,18.5
2026-07-07 18:00:00,station_bangalore_01,Bangalore,20.7,11.7,7.6,58.0,25.1,63,24.4,W,0.0,19.5
2026-07-07 19:00:00,station_bangalore_01,Bangalore,24.0,13.6,9.1,51.0,23.9,68,22.9,W,0.0,22.666666666666668
2026-07-07 20:00:00,station_bangalore_01,Bangalore,23.0,13.3,10.1,46.0,23.2,73,20.7,W,0.0,22.166666666666668
2026-07-07 21:00:00,station_bangalore_01,Bangalore,21.7,12.0,10.0,44.0,22.6,77,20.2,W,0.0,20.0
2026-07-07 22:00:00,station_bangalore_01,Bangalore,20.9,11.8,9.3,43.0,22.1,80,19.6,W,0.0,19.666666666666668
2026-07-07 23:00:00,station_bangalore_01,Bangalore,17.5,10.4,8.4,42.0,22.0,80,18.4,SW,0.0,17.333333333333332
2026-07-08 00:00:00,station_bangalore_01,Bangalore,13.0,8.0,7.1,42.0,21.7,82,18.8,W,0.0,13.333333333333334
2026-07-08 01:00:00,station_bangalore_01,Bangalore,10.8,6.3,5.6,42.0,21.6,84,18.7,SW,0.0,10.5
2026-07-08 02:00:00,station_bangalore_01,Bangalore,6.5,4.1,4.4,42.0,21.5,84,19.6,SW,0.0,6.833333333333332
2026-07-08 03:00:00,station_bangalore_01,Bangalore,5.7,3.5,3.8,41.0,21.3,85,19.9,W,0.0,5.833333333333333
2026-07-08 04:00:00,station_bangalore_01,Bangalore,4.7,2.9,3.6,41.0,21.1,86,20.2,W,0.0,4.833333333333333
2026-07-08 05:00:00,station_bangalore_01,Bangalore,4.2,3.0,4.0,39.0,21.5,87,19.0,SW,0.0,5.0
2026-07-08 06:00:00,station_bangalore_01,Bangalore,2.7,2.2,5.2,37.0,21.5,88,19.9,SW,0.0,3.666666666666667
2026-07-08 07:00:00,station_bangalore_01,Bangalore,3.4,3.0,6.8,34.0,22.5,84,16.2,SW,0.0,5.0
2026-07-08 08:00:00,station_bangalore_01,Bangalore,3.8,3.1,7.6,35.0,24.3,73,23.6,W,0.1,5.166666666666667
2026-07-08 09:00:00,station_bangalore_01,Bangalore,6.3,3.6,6.7,41.0,25.6,67,24.4,W,0.1,6.0
2026-07-08 10:00:00,station_bangalore_01,Bangalore,8.7,4.6,5.1,51.0,26.6,62,25.5,W,0.1,7.666666666666666
2026-07-08 11:00:00,station_bangalore_01,Bangalore,13.7,6.3,3.7,59.0,26.0,64,21.7,W,0.1,10.5
2026-07-08 12:00:00,station_bangalore_01,Bangalore,11.4,5.7,2.9,64.0,26.6,60,21.9,W,0.0,9.5
2026-07-08 13:00:00,station_bangalore_01,Bangalore,10.4,5.7,2.4,67.0,28.2,53,21.1,W,0.0,9.5
2026-07-08 14:00:00,station_bangalore_01,Bangalore,7.1,4.4,2.8,68.0,28.6,53,22.5,W,0.0,7.333333333333334
2026-07-08 15:00:00,station_bangalore_01,Bangalore,5.6,4.0,4.6,65.0,24.9,75,15.1,W,1.4,6.666666666666667
2026-07-08 16:00:00,station_bangalore_01,Bangalore,6.3,4.5,7.3,60.0,25.7,74,16.6,W,0.2,7.5
2026-07-08 17:00:00,station_bangalore_01,Bangalore,11.6,7.5,12.7,54.0,25.3,74,12.8,W,0.3,12.5
2026-07-08 18:00:00,station_bangalore_01,Bangalore,11.9,8.4,14.3,49.0,25.0,71,14.7,SW,0.0,14.0
2026-07-08 19:00:00,station_bangalore_01,Bangalore,12.4,9.1,16.3,41.0,24.6,70,16.9,W,0.0,15.166666666666666
2026-07-08 20:00:00,station_bangalore_01,Bangalore,12.9,9.3,17.2,36.0,24.0,72,16.1,W,0.0,15.500000000000002
2026-07-08 21:00:00,station_bangalore_01,Bangalore,12.9,8.8,15.9,34.0,22.8,76,16.6,W,0.0,14.666666666666668
2026-07-08 22:00:00,station_bangalore_01,Bangalore,12.0,7.9,13.3,34.0,22.1,83,16.7,W,0.0,13.166666666666666
2026-07-08 23:00:00,station_bangalore_01,Bangalore,10.4,6.8,11.0,34.0,22.4,87,14.3,W,0.0,11.333333333333334
2026-07-09 00:00:00,station_bangalore_01,Bangalore,8.5,5.6,9.3,34.0,22.2,89,14.5,W,0.0,9.333333333333334
2026-07-09 01:00:00,station_bangalore_01,Bangalore,7.2,4.7,7.8,34.0,22.0,90,13.6,W,0.0,7.833333333333333
2026-07-09 02:00:00,station_bangalore_01,Bangalore,6.1,4.0,6.6,34.0,21.8,90,14.6,W,0.0,6.666666666666667
2026-07-09 03:00:00,station_bangalore_01,Bangalore,5.9,3.8,5.6,35.0,21.5,90,15.6,W,0.0,6.333333333333333
2026-07-09 04:00:00,station_bangalore_01,Bangalore,5.5,3.4,4.9,36.0,21.2,91,14.7,W,0.0,5.666666666666667
2026-07-09 05:00:00,station_bangalore_01,Bangalore,2.9,2.4,6.2,35.0,21.9,90,12.9,W,0.0,4.0
2026-07-09 06:00:00,station_bangalore_01,Bangalore,2.7,2.3,6.9,35.0,21.9,90,12.2,W,0.0,3.833333333333333
2026-07-09 07:00:00,station_bangalore_01,Bangalore,3.5,2.7,7.8,36.0,22.7,86,14.3,W,0.1,4.5
2026-07-09 08:00:00,station_bangalore_01,Bangalore,5.2,3.6,7.9,40.0,24.4,74,16.8,W,0.0,6.0
2026-07-09 09:00:00,station_bangalore_01,Bangalore,7.4,4.5,6.5,49.0,25.9,66,19.1,W,0.1,7.5
2026-07-09 10:00:00,station_bangalore_01,Bangalore,8.8,4.8,4.4,61.0,26.1,65,19.8,W,0.1,8.0
2026-07-09 11:00:00,station_bangalore_01,Bangalore,11.5,5.9,2.9,70.0,25.7,67,17.0,W,0.0,9.833333333333334
2026-07-09 12:00:00,station_bangalore_01,Bangalore,13.1,6.4,2.3,75.0,26.2,62,16.3,W,0.0,10.666666666666666
2026-07-09 13:00:00,station_bangalore_01,Bangalore,14.6,7.0,2.3,77.0,28.1,54,16.9,W,0.0,11.666666666666666
2026-07-09 14:00:00,station_bangalore_01,Bangalore,15.5,7.5,3.4,77.0,27.8,58,15.2,W,0.0,12.5
2026-07-09 15:00:00,station_bangalore_01,Bangalore,15.5,7.7,6.1,73.0,28.8,54,15.1,W,0.0,12.833333333333334
2026-07-09 16:00:00,station_bangalore_01,Bangalore,13.9,7.7,9.8,67.0,29.6,51,15.8,W,0.0,12.833333333333334
2026-07-09 17:00:00,station_bangalore_01,Bangalore,17.2,10.5,14.6,60.0,27.3,57,15.1,W,0.4,17.5
2026-07-09 18:00:00,station_bangalore_01,Bangalore,16.5,11.2,17.5,54.0,26.1,64,14.8,W,0.1,18.666666666666668
2026-07-09 19:00:00,station_bangalore_01,Bangalore,18.0,12.4,21.3,45.0,24.9,70,11.7,SW,0.0,20.666666666666668
2026-07-09 20:00:00,station_bangalore_01,Bangalore,18.1,12.8,23.4,38.0,24.4,73,11.8,W,0.0,21.333333333333332
2026-07-09 21:00:00,station_bangalore_01,Bangalore,18.3,12.8,22.2,35.0,23.9,76,14.2,W,0.0,21.333333333333332
2026-07-09 22:00:00,station_bangalore_01,Bangalore,18.3,12.6,19.3,34.0,23.0,80,12.3,W,0.0,21.0
2026-07-09 23:00:00,station_bangalore_01,Bangalore,17.1,11.6,16.5,33.0,23.1,81,10.9,W,0.0,19.333333333333332
2026-07-10 00:00:00,station_bangalore_01,Bangalore,15.5,10.3,14.2,33.0,22.5,83,11.6,W,0.0,17.166666666666668
2026-07-10 01:00:00,station_bangalore_01,Bangalore,14.0,9.2,12.0,33.0,22.1,86,12.1,SW,0.0,15.333333333333332
2026-07-10 02:00:00,station_bangalore_01,Bangalore,12.4,8.2,10.4,33.0,21.9,88,12.7,SW,0.0,13.666666666666664
2026-07-10 03:00:00,station_bangalore_01,Bangalore,11.5,7.6,9.7,32.0,21.7,89,12.8,W,0.0,12.666666666666666
2026-07-10 04:00:00,station_bangalore_01,Bangalore,11.3,7.4,9.6,30.0,21.4,89,12.8,W,0.0,12.333333333333334
2026-07-10 05:00:00,station_bangalore_01,Bangalore,11.1,6.9,8.7,31.0,21.4,91,11.3,W,0.0,11.5
2026-07-10 06:00:00,station_bangalore_01,Bangalore,10.7,6.7,8.9,31.0,21.5,90,12.4,W,0.0,11.166666666666666
2026-07-10 07:00:00,station_bangalore_01,Bangalore,11.1,6.5,9.0,32.0,22.4,85,14.8,W,0.0,10.833333333333334
2026-07-10 08:00:00,station_bangalore_01,Bangalore,14.5,7.7,8.6,36.0,24.1,74,15.9,W,0.2,12.833333333333334
2026-07-10 09:00:00,station_bangalore_01,Bangalore,12.1,6.7,7.0,45.0,26.2,63,16.8,W,0.1,11.166666666666666
2026-07-10 10:00:00,station_bangalore_01,Bangalore,13.0,6.8,4.8,57.0,27.7,55,16.6,W,0.2,11.333333333333334
2026-07-10 11:00:00,station_bangalore_01,Bangalore,14.0,7.0,3.2,67.0,28.0,53,15.9,W,0.4,11.666666666666666
2026-07-10 12:00:00,station_bangalore_01,Bangalore,14.5,7.2,2.4,74.0,28.3,52,13.8,W,0.1,12.0
2026-07-10 13:00:00,station_bangalore_01,Bangalore,15.4,7.7,2.3,80.0,28.9,50,13.3,W,0.1,12.833333333333334
2026-07-10 14:00:00,station_bangalore_01,Bangalore,16.1,7.8,3.7,80.0,29.9,47,12.1,W,0.1,13.0
2026-07-10 15:00:00,station_bangalore_01,Bangalore,21.7,9.2,7.9,72.0,26.9,60,17.2,SW,0.7,15.333333333333332
2026-07-10 16:00:00,station_bangalore_01,Bangalore,19.8,10.1,13.7,60.0,24.8,75,16.0,SW,0.7,16.833333333333332
2026-07-10 17:00:00,station_bangalore_01,Bangalore,16.6,10.3,18.5,50.0,23.3,82,10.9,W,0.4,17.166666666666668
2026-07-10 18:00:00,station_bangalore_01,Bangalore,15.0,10.1,21.7,45.0,22.9,85,13.7,W,0.1,16.833333333333332
2026-07-10 19:00:00,station_bangalore_01,Bangalore,15.3,11.3,23.9,41.0,22.0,91,10.3,W,0.4,18.833333333333332
2026-07-10 20:00:00,station_bangalore_01,Bangalore,14.4,10.8,24.6,39.0,21.7,93,9.6,W,0.3,18.0
2026-07-10 21:00:00,station_bangalore_01,Bangalore,12.7,9.6,23.0,37.0,21.9,91,11.1,W,0.2,16.0
2026-07-10 22:00:00,station_bangalore_01,Bangalore,11.1,8.5,19.7,36.0,21.7,93,12.2,W,0.0,14.166666666666666
2026-07-10 23:00:00,station_bangalore_01,Bangalore,9.8,7.5,16.6,35.0,21.3,95,13.4,W,0.0,12.5
